remeli	N;NOM-SG	remeli
valkokuonovalas	N;PSS-2;PSS-SG	valkokuonovalaasi
alkaloidi	N;PSS-2;PSS-PL	alkaloidinne
eriuskoinen	ADJ;GEN-PL	eriuskoisten
partainen	ADJ;PSS-1;PSS-PL	partaisemme
vedenvihreä	ADJ;PSS-1;PSS-SG	vedenvihreäni
japani	N;PRT-SG	japania
voltata	V;ACT;PRS;POS;COND;NOM-2;NOM-SG	volttaisit
informoiminen	N;AT+ESS-SG	informoimisella
japani	N;PSS-2;PSS-SG	japanisi
loksua	V;ACT;PRS;POS;POT;NOM-1;NOM-PL	loksunemme
maastokelpoinen	ADJ;IN+ALL-PL	maastokelpoisiin
pursuilla	V;NFIN;ACT;IN+ABL;NOM-3	pursuilemasta
vaahtomainen	ADJ;PSS-1;PSS-SG	vaahtomaiseni
pyhä	ADJ;TRANS-PL	pyhiksi
kertymä	N;AT+ESS-SG	kertymällä
hauskuuttaminen	N;IN+ABL-SG	hauskuuttamisesta
laaduton	ADJ;PSS-3	laaduttomansa
streikata	V;ACT;PRS;PRF;POS;IND;NOM-3;NOM-SG	on streikannut
Raitis	N;GEN-PL	Raittiiden
kiekaista	V;ACT;PST;NEG;IND;NOM-3;NOM-SG	ei kiekaissut
tiskata	V;ACT;PRS;PRF;POS;IMP;NOM-3;NOM-SG	olkoon tiskannut
nesessiivinen	ADJ;PSS-2;PSS-SG	nesessiivisesi
syntesoitua	V;NFIN;ACT;NOM-1	syntesoituakseen
rämähtää	V;ACT;PRS;PRF;NEG;IMP;NOM-2;NOM-PL	älkää olko rämähtäneet
kytö	N;TRANS-SG	kydöksi
lankata	V;ACT;PRS;NEG;COND;NOM-1;NOM-SG	en lankkaisi
narkkari	N;AT+ALL-PL	narkkareille
suuttua	V;ACT;PRS;POS;COND;NOM-2;NOM-SG	suuttuisit
solkata	V;ACT;PRS;NEG;IMP;NOM-1;NOM-PL	älkäämme solkatko
kytö	N;IN+ABL-SG	kydöstä
rehahtaa	V;NFIN;ACT;IN+ESS;NOM-2	rehahtaessa
ontua	V;ACT;PRS;PRF;NEG;IND;NOM-2;NOM-SG	et ole ontunut
usvainen	ADJ;IN+ABL-PL	usvaisista
löyhähdellä	V;ACT;PRS;PRF;NEG;IND;NOM-3;NOM-PL	eivät ole löyhähdelleet
kutsuttaa	V.PTCP;ACT;PST	kutsuttanut
delata	V;ACT;PRS;PRF;NEG;IND;NOM-1;NOM-SG	en ole delannut
frakki	N;AT+ABL-PL	frakeilta
tallaantua	V;NFIN;ACT;NOM-1	tallaantuakseen
pihdata	V;ACT;PRS;PRF;POS;IND;NOM-3;NOM-SG	on pihdannut
karmea	ADJ;AT+ALL-PL	karmeille
tallaantua	V;NFIN;ACT;IN+ALL;NOM-3	tallaantumaan
krepata	V;ACT;PRS;NEG;POT;NOM-3;NOM-SG	ei krepanne
napsutella	V;ACT;PRS;PRF;POS;IMP;NOM-3;NOM-SG	olkoon napsutellut
monologi	N;AT+ALL-SG	monologille
monologi	N;NOM-PL	monologit
uida	V;ACT;PRS;PRF;NEG;POT;NOM-3;NOM-SG	ei liene uinut
pilkkoa	V;ACT;PRS;PRF;POS;COND;NOM-3;NOM-PL	olisivat pilkkoneet
karttakaavio	N;PRIV-SG	karttakaaviotta
sieppo	N;AT+ALL-PL	siepoille
vähimmäismäärä	N;ACC-SG	vähimmäismäärä
haluttu	ADJ;IN+ALL-SG	haluttuun
individualisoida	V;ACT;PRS;NEG;IMP;NOM-3;NOM-SG	älköön individualisoiko
änkeä	V;ACT;PRS;PRF;NEG;COND;NOM-1;NOM-SG	en olisi änkenyt
tanttamainen	ADJ;AT+ALL-PL	tanttamaisille
valtaistuin	N;FRML-SG	valtaistuimena
pizzeria	N;PSS-2;PSS-PL	pizzerianne
ketjuuntua	V;NFIN;ACT;INS;NOM-2	ketjuuntuen
kaita	V;NFIN;ACT;IN+ESS;NOM-3	kaitsemassa
liftata	V;ACT;PST;PRF;NEG;IND;NOM-3;NOM-SG	ei ollut liftannut
ripsua	V;ACT;PRS;NEG;IND;NOM-1;NOM-SG	en ripsu
valkokuonovalas	N;AT+ALL-SG	valkokuonovalaalle
eettinen	ADJ;PSS-2;PSS-PL	eettisenne
suuttua	V;ACT;PRS;POS;COND;NOM-2;NOM-PL	suuttuisitte
paljastava	ADJ;GEN-SG	paljastavan
pornografinen	ADJ;AT+ALL-PL	pornografisille
tanttamainen	ADJ;PSS-2;PSS-PL	tanttamaisenne
karttakaavio	N;IN+ESS-PL	karttakaavioissa
baraali	N;INS-PL	baraalein
teroittaa	V;ACT;PRS;PRF;POS;IND;NOM-2;NOM-PL	olette teroittaneet
hautaantua	V;ACT;PRS;NEG;POT;NOM-3;NOM-SG	ei hautaantune
lisuke	N;NOM-SG	lisuke
hipoa	V;PASS;PRS;POS;IND	hivotaan
luopua	V;ACT;PRS;PRF;POS;IMP;NOM-2;NOM-PL	olkaa luopuneet
haltioitunut	ADJ;INS-PL	haltioitunein
japaninserovi	N;FRML-PL	japaninseroveina
haljeta	V;ACT;PRS;PRF;POS;POT;NOM-3;NOM-SG	lienee haljennut
salattu	ADJ;PRIV-PL	salatuitta
laonkielinen	ADJ;PRT-PL	laonkielisiä
polarisoitua	V;ACT;PRS;NEG;IMP;NOM-2;NOM-SG	älä polarisoidu
ruukku	N;ACC-PL	ruukut
pursuilla	V;ACT;PRS;PRF;POS;POT;NOM-1;NOM-SG	lienen pursuillut
karttakaavio	N;IN+ALL-SG	karttakaavioon
närvänä	N;AT+ABL-PL	närvänöiltä
rämähtää	V;ACT;PRS;POS;POT;NOM-1;NOM-PL	rämähtänemme
suka	N;PSS-1;PSS-PL	sukamme
kummastuttaa	V;ACT;PRS;PRF;NEG;COND;NOM-1;NOM-SG	en olisi kummastuttanut
ilmoitusasia	N;IN+ABL-PL	ilmoitusasioista
runnella	V;PASS;PRS;PRF;NEG;POT	ei liene runneltu
yhtyä	V;ACT;PST;PRF;POS;IND;NOM-3;NOM-PL	olivat yhtyneet
trimmata	V;NFIN;5;PASS	trimmaamaisillaan
rastaletti	N;GEN-SG	rastaletin
ilmeetön	ADJ;PRIV-SG	ilmeettömättä
merkittävä	ADJ;AT+ESS-PL	merkittävillä
maastokelpoinen	ADJ;TRANS-PL	maastokelpoisiksi
liftari	N;AT+ESS-PL	liftareilla
plastiikkakirurgi	N;TRANS-PL	plastiikkakirurgeiksi
useanlainen	ADJ;PRT-SG	useanlaista
Groznyi	N;PSS-1;PSS-SG	Groznyini
tiskata	V;ACT;PRS;POS;IND;NOM-3;NOM-PL	tiskaavat
rämähtää	V;ACT;PST;NEG;IND;NOM-1;NOM-PL	emme rämähtäneet
vedenvihreä	ADJ;AT+ESS-SG	vedenvihreällä
anksiolyyttinen	ADJ;AT+ESS-SG	anksiolyyttisellä
assyriologinen	ADJ;FRML-SG	assyriologisena
lasitaide	N;IN+ABL-SG	lasitaiteesta
luodata	V.PTCP;AG	luotaama
kriminaalinen	ADJ;PSS-2;PSS-SG	kriminaalisesi
kertymä	N;PRIV-PL	kertymittä
makrotaloudellinen	ADJ;FRML-SG	makrotaloudellisena
jytistä	V;ACT;PRS;POS;POT;NOM-2;NOM-PL	jytissette
tykky	ADJ;ACC-PL	tykyt
kovakoodata	V.PTCP;PASS;PST	kovakoodattu
lättänä	ADJ;AT+ABL-SG	lättänältä
napsutella	V;ACT;PRS;NEG;IMP;NOM-1;NOM-PL	älkäämme napsutelko
viljelty	ADJ;IN+ALL-PL	viljeltyihin
liftata	V;PASS;PRS;POS;COND	liftattaisiin
salkopapu	N;IN+ESS-PL	salkopavuissa
kasvishodari	N;INS-PL	kasvishodarein
typeryys	N;TRANS-PL	typeryyksiksi
paviaani	N;ACC-SG	paviaani
sulkasato	N;INS-PL	sulkasadoin
repliikki	N;PRT-PL	repliikkejä
imettää	V;ACT;PRS;NEG;COND;NOM-2;NOM-SG	et imettäisi
kuiduton	ADJ;IN+ABL-PL	kuiduttomista
valkokuonovalas	N;PSS-2;PSS-PL	valkokuonovalaanne
polarisoitua	V;ACT;PRS;PRF;NEG;POT;NOM-3;NOM-PL	eivät liene polarisoituneet
krepata	V;NFIN;ACT;NOM-1	krepatakseen
maistella	V;PASS;PRS;PRF;POS;IMP	olkoon maisteltu
hygieenisin	ADJ;IN+ABL-PL	hygieenisimmistä
antelias	ADJ;AT+ALL-PL	anteliaille
valkokuonovalas	N;AT+ABL-PL	valkokuonovalailta
ainutkertainen	ADJ;GEN-SG	ainutkertaisen
typeryys	N;PSS-2;PSS-SG	typeryytesi
jalkaväkimiina	N;GEN-PL	jalkaväkimiinojen
haaskalintu	N;IN+ABL-SG	haaskalinnusta
syntesoitua	V;ACT;PST;NEG;IND;NOM-1;NOM-PL	emme syntesoituneet
pilves	N;PRIV-PL	pilveksittä
vankentaa	V;ACT;PRS;NEG;POT;NOM-2;NOM-PL	ette vankentane
napsutella	V;ACT;PRS;NEG;POT;NOM-2;NOM-SG	et napsutelle
rähättää	V;ACT;PRS;PRF;POS;POT;NOM-3;NOM-SG	lienee rähättänyt
säihkyä	V;ACT;PRS;PRF;NEG;IND;NOM-1;NOM-PL	emme ole säihkyneet
passiivi	N;TRANS-SG	passiiviksi
tiskata	V;ACT;PRS;PRF;NEG;COND;NOM-3;NOM-SG	ei olisi tiskannut
nuokahtaa	V;PASS;PST;PRF;POS;IND	oli nuokahdettu
-aistinen	ADJ;IN+ABL-SG	-aistisesta
individualisoida	V;ACT;PRS;PRF;NEG;POT;NOM-2;NOM-PL	ette liene individualisoineet
saarijärvinen	ADJ;PSS-3	saarijärvisensä
sanatarkka	ADJ;IN+ESS-PL	sanatarkoissa
parafoida	V;NFIN;5;PASS	parafoimaisillaan
muskottikukka	N;ACC-PL	muskottikukat
tunnontarkka	ADJ;AT+ABL-SG	tunnontarkalta
puukkoseppä	N;PSS-2;PSS-PL	puukkoseppänne
oppivelvollisuus	N;TRANS-PL	oppivelvollisuuksiksi
valtaistuin	N;IN+ABL-PL	valtaistuimista
suomettaa	V;ACT;PRS;PRF;POS;IMP;NOM-3;NOM-SG	olkoon suomettanut
hässiä	V;ACT;PRS;PRF;POS;COND;NOM-2;NOM-SG	olisit hässinyt
plastiikkakirurgi	N;AT+ABL-PL	plastiikkakirurgeilta
polarisoitua	V;ACT;PRS;NEG;IND;NOM-1;NOM-SG	en polarisoidu
krepata	V;ACT;PRS;POS;COND;NOM-1;NOM-PL	kreppaisimme
upporikas	ADJ;AT+ESS-SG	upporikkaalla
Groznyi	N;PRT-SG	Groznyiä
maastokelpoinen	ADJ;PSS-3	maastokelpoisensa
yhdeksänkertaistua	V;ACT;PRS;PRF;NEG;COND;NOM-3;NOM-PL	eivät olisi yhdeksänkertaistuneet
tallaantua	V;ACT;PRS;PRF;NEG;POT;NOM-3;NOM-SG	ei liene tallaantunut
koruommella	V.PTCP;NEG	koruompelematon
servetti	N;AT+ALL-SG	servetille
yhtyä	V;PASS;PRS;PRF;NEG;POT	ei liene yhdytty
tarkoituksenmukaistua	V.PTCP;NEG	tarkoituksenmukaistumaton
rastaletti	N;PSS-1;PSS-SG	rastalettini
muskottikukka	N;FRML-PL	muskottikukkina
keritä	V;ACT;PRS;NEG;COND;NOM-3;NOM-PL	eivät kerkiäisi
sanatarkka	ADJ;GEN-SG	sanatarkan
toistuva	ADJ;PSS-1;PSS-SG	toistuvani
kortittaa	V;ACT;PRS;NEG;COND;NOM-1;NOM-PL	emme kortittaisi
pedata	V;ACT;PRS;POS;POT;NOM-3;NOM-PL	pedannevat
tihentyä	V;PASS;PRS;NEG;IMP	älköön tihennyttäkö
Groznyi	N;GEN-SG	Groznyin
psykomotorinen	ADJ;IN+ABL-SG	psykomotorisesta
vedenvihreä	ADJ;IN+ABL-PL	vedenvihreistä
ripeäliikkeinen	ADJ;IN+ESS-SG	ripeäliikkeisessä
päättäväinen	ADJ;IN+ALL-SG	päättäväiseen
ontologinen	ADJ;PRT-SG	ontologista
etuvaihtaja	N;NOM-SG	etuvaihtaja
suomettaa	V;NFIN;PASS;IN+ESS;NOM-2	suometettaessa
liekittää	V;NFIN;PASS;NOM-1	liekittääkseen
menetellä	V;ACT;PRS;POS;POT;NOM-1;NOM-PL	menetellemme
anksiolyyttinen	ADJ;ACC-SG	anksiolyyttinen
rakas	ADJ;INS-PL	rakkain
kaksimerkityksinen	ADJ;AT+ABL-PL	kaksimerkityksisiltä
lämmetä	V;ACT;PRS;PRF;POS;IMP;NOM-3;NOM-SG	olkoon lämmennyt
gemmologinen	ADJ;FRML-PL	gemmologisina
äkätä	V;PASS;PRS;NEG;POT	ei äkättäne
afrikannorsu	N;FRML-SG	afrikannorsuna
parafoida	V;ACT;PRS;POS;IMP;NOM-2;NOM-PL	parafoikaa
luonnollisin	ADJ;PRIV-PL	luonnollisimmitta
rehahtaa	V;ACT;PRS;POS;COND;NOM-2;NOM-SG	rehahtaisit
murehduttaa	V;ACT;PRS;PRF;NEG;IMP;NOM-3;NOM-PL	älkööt olko murehduttaneet
jälkituleentua	V;ACT;PRS;PRF;POS;IMP;NOM-2;NOM-SG	ole jälkituleentunut
servetti	N;IN+ALL-PL	servetteihin
loksua	V;ACT;PRS;PRF;NEG;POT;NOM-1;NOM-SG	en liene loksunut
kavala	ADJ;NOM-PL	kavalat
sikspäkki	N;PRIV-PL	sikspäkeittä
tahdoton	ADJ;TRANS-PL	tahdottomiksi
brasilialainen	ADJ;IN+ESS-PL	brasilialaisissa
lämmetä	V;NFIN;ACT;NOM-1	lämmetäkseen
tahdoton	ADJ;PSS-3	tahdottomansa
hinku	N;FRML-SG	hinkuna
rikostutkija	N;IN+ALL-PL	rikostutkijoihin
fidžintää	V;PASS;PRS;PRF;NEG;IND	ei ole fidžinnetty
partainen	ADJ;TRANS-PL	partaisiksi
etuvaihtaja	N;AT+ALL-SG	etuvaihtajalle
saippuapuu	N;ACC-SG	saippuapuu
ankeriaskala	N;IN+ALL-PL	ankeriaskaloihin
karttakaavio	N;AT+ABL-PL	karttakaavioilta
säädöskokoelma	N;PSS-3	säädöskokoelmansa
karstasammal	N;INS-PL	karstasammalin
hekstaagi	N;PSS-1;PSS-SG	hekstaagini
pyton	N;IN+ESS-PL	pytoneissa
löyhähdellä	V;ACT;PST;PRF;POS;IND;NOM-3;NOM-PL	olivat löyhähdelleet
äkätä	V;ACT;PST;POS;IND;NOM-1;NOM-PL	äkkäsimme
murehduttaa	V;PASS;PRS;NEG;IND	ei murehduteta
kuiduton	ADJ;GEN-SG	kuiduttoman
tiskata	V;ACT;PRS;NEG;COND;NOM-3;NOM-SG	ei tiskaisi
ksenofilia	N;IN+ESS-SG	ksenofiliassa
laguuni	N;FRML-SG	laguunina
onteloinen	ADJ;IN+ABL-SG	onteloisesta
lähentyä	V;ACT;PRS;PRF;POS;POT;NOM-1;NOM-SG	lienen lähentynyt
fidžintää	V;ACT;PRS;PRF;NEG;COND;NOM-3;NOM-SG	ei olisi fidžintänyt
haaskalintu	N;AT+ESS-PL	haaskalinnuilla
tepsiä	V;PASS;PRS;PRF;POS;POT	lienee tepsitty
pihdata	V;ACT;PRS;NEG;POT;NOM-2;NOM-PL	ette pihdanne
sima	N;AT+ESS-SG	simalla
tallaantua	V;NFIN;4;PASS;NOM	tallaantuminen
upporikas	ADJ;PRIV-PL	upporikkaitta
edustajuus	N;FRML-PL	edustajuuksina
kasvishodari	N;PSS-2;PSS-SG	kasvishodarisi
minkkiturkki	N;AT+ABL-PL	minkkiturkeilta
upokas	N;PSS-2;PSS-PL	upokkaanne
lähentyä	V;PASS;PRS;POS;IND	lähennytään
passiivi	N;FRML-SG	passiivina
äänneoppi	N;IN+ESS-PL	äänneopeissa
laaduton	ADJ;ACC-PL	laaduttomat
pukahtaa	V;ACT;PST;NEG;IND;NOM-3;NOM-SG	ei pukahtanut
usvainen	ADJ;PSS-2;PSS-SG	usvaisesi
pyhä	ADJ;ACC-SG	pyhä
kertymä	N;GEN-SG	kertymän
stout	N;AT+ABL-SG	stoutilta
loksua	V;ACT;PRS;PRF;POS;IMP;NOM-2;NOM-PL	olkaa loksuneet
ohjauskykyinen	ADJ;INS-PL	ohjauskykyisin
kuulla	V;NFIN;PASS;NOM-1	kuullakseen
lohkaista	V;PASS;PRS;PRF;POS;COND	olisi lohkaistu
äänneoppi	N;PRT-SG	äänneoppia
lehtonurmikka	N;PRT-PL	lehtonurmikoita
assyriologinen	ADJ;AT+ALL-SG	assyriologiselle
pyton	N;PSS-3	pytoninsa
nesessiivinen	ADJ;IN+ABL-SG	nesessiivisestä
ruoste	N;GEN-SG	ruosteen
liftari	N;FRML-SG	liftarina
kolkutella	V;ACT;PRS;POS;POT;NOM-3;NOM-SG	kolkutellee
frakki	N;PRIV-PL	frakeitta
kastella	V.PTCP;PASS;PRS	kasteltava
vedenvihreä	ADJ;FRML-PL	vedenvihreinä
saippuapuu	N;PRIV-PL	saippuapuitta
verenvuoto	N;PRT-SG	verenvuotoa
jytistä	V;ACT;PRS;NEG;IMP;NOM-3;NOM-PL	älkööt jytiskö
änkeä	V;ACT;PRS;PRF;NEG;IND;NOM-1;NOM-SG	en ole änkenyt
luonnikas	ADJ;ACC-PL	luonnikkaat
selkävammainen	ADJ;PRT-SG	selkävammaista
tiputella	V;ACT;PRS;NEG;IMP;NOM-3;NOM-SG	älköön tiputelko
karstata	V.PTCP;PASS;PST	karstattu
japani	N;TRANS-SG	japaniksi
japani	N;IN+ESS-SG	japanissa
räsähdellä	V;PASS;PRS;PRF;POS;POT	lienee räsähdelty
peilaus	N;PRIV-PL	peilauksitta
naisistua	V;ACT;PRS;POS;COND;NOM-2;NOM-SG	naisistuisit
pyhä	ADJ;PRT-PL	pyhiä
laonkielinen	ADJ;GEN-PL	laonkielisten
ideografinen	ADJ;FRML-SG	ideografisena
kriminaalinen	ADJ;NOM-PL	kriminaaliset
muskottikukka	N;GEN-SG	muskottikukan
etuvaihtaja	N;TRANS-SG	etuvaihtajaksi
huono-osainen	ADJ;COM-PL	huono-osaisine
käskettää	V;ACT;PRS;POS;IMP;NOM-2;NOM-PL	käskettäkää
pursuilla	V;ACT;PRS;PRF;POS;IMP;NOM-3;NOM-PL	olkoot pursuilleet
nukkaantumaton	ADJ;IN+ALL-SG	nukkaantumattomaan
hipoa	V;ACT;PRS;POS;COND;NOM-3;NOM-PL	hipoisivat
kirjallisuushistoriallinen	ADJ;INS-PL	kirjallisuushistoriallisin
brasilialainen	ADJ;AT+ESS-SG	brasilialaisella
elektronirikas	ADJ;PSS-2;PSS-PL	elektronirikkaanne
vähittäinen	ADJ;PRT-SG	vähittäistä
ansiokas	ADJ;NOM-SG	ansiokas
ataraktinen	ADJ;PSS-1;PSS-PL	ataraktisemme
suunnitelmallisin	ADJ;PSS-3	suunnitelmallisimpansa
tiskata	V;ACT;PRS;PRF;NEG;POT;NOM-2;NOM-PL	ette liene tiskanneet
optimoida	V;PASS;PRS;POS;IMP	optimoitakoon
lättänä	ADJ;TRANS-SG	lättänäksi
kertymä	N;INS-PL	kertymin
herkistävä	ADJ;FRML-PL	herkistävinä
kuulla	V;ACT;PST;PRF;POS;IND;NOM-2;NOM-PL	olitte kuulleet
laaduton	ADJ;PRIV-SG	laaduttomatta
sanatarkka	ADJ;PRIV-PL	sanatarkoitta
plastiikkakirurgi	N;GEN-PL	plastiikkakirurgien
kääntymätön	ADJ;PSS-1;PSS-PL	kääntymättömämme
laahustaa	V;ACT;PRS;PRF;NEG;IND;NOM-3;NOM-PL	eivät ole laahustaneet
maistella	V;NFIN;ACT;AT+ESS;NOM-3	maistelemalla
servetti	N;PSS-1;PSS-PL	servettimme
tyräkkikirppa	N;TRANS-SG	tyräkkikirpaksi
vedenvihreä	ADJ;PRT-PL	vedenvihreitä
psykomotorinen	ADJ;PRT-SG	psykomotorista
kummastuttaa	V;ACT;PRS;POS;COND;NOM-3;NOM-PL	kummastuttaisivat
sapfolainen	ADJ;PSS-1;PSS-SG	sapfolaiseni
lohkaista	V;ACT;PRS;PRF;POS;COND;NOM-1;NOM-SG	olisin lohkaissut
oirehtia	V.PTCP;NEG	oirehtimaton
symboloida	V.PTCP;PASS;PST	symboloitu
voltata	V;ACT;PRS;POS;COND;NOM-3;NOM-PL	volttaisivat
hämmästyä	V;ACT;PRS;POS;IND;NOM-3;NOM-SG	hämmästyy
kunto	N;IN+ESS-PL	kunnoissa
haikailla	V;NFIN;4;PASS;NOM	haikaileminen
cembalo	N;AT+ABL-SG	cembalolta
alittaa	V;ACT;PST;POS;IND;NOM-3;NOM-SG	alitti
Kolari	N;PSS-2;PSS-SG	Kolarisi
sormeton	ADJ;ACC-PL	sormettomat
norja	ADJ;GEN-PL	norjien
polarisoitua	V;ACT;PRS;PRF;NEG;COND;NOM-3;NOM-PL	eivät olisi polarisoituneet
vedenvihreä	ADJ;TRANS-SG	vedenvihreäksi
manto	N;PSS-3	mantonsa
korkeampi	ADJ;AT+ALL-PL	korkeammille
pyhä	ADJ;AT+ESS-PL	pyhillä
karmea	ADJ;IN+ALL-SG	karmeaan
jälkituleentua	V;ACT;PRS;PRF;POS;POT;NOM-3;NOM-PL	lienevät jälkituleentuneet
assyriologinen	ADJ;AT+ALL-PL	assyriologisille
alittaa	V;ACT;PRS;PRF;NEG;POT;NOM-1;NOM-PL	emme liene alittaneet
provokatorinen	ADJ;COM-PL	provokatorisine
jurous	N;AT+ALL-PL	jurouksille
tykky	ADJ;AT+ALL-PL	tykyille
enigmaattinen	ADJ;PSS-2;PSS-SG	enigmaattisesi
vaalilause	N;AT+ESS-PL	vaalilauseilla
pleonastinen	ADJ;IN+ABL-PL	pleonastisista
lisuke	N;AT+ABL-PL	lisukkeilta
intti	N;FRML-SG	inttinä
haina	N;FRML(SG;PSS-2;PSS-SG	hainasi
servetti	N;TRANS-PL	serveteiksi
alittaa	V;ACT;PRS;NEG;COND;NOM-3;NOM-PL	eivät alittaisi
aterin	N;FRML-SG	aterimena
tulosperusteinen	ADJ;NOM-SG	tulosperusteinen
eri-ikäinen	ADJ;COM-PL	eri-ikäisine
tihentyä	V;ACT;PRS;NEG;IMP;NOM-2;NOM-SG	älä tihenny
intohimo	N;IN+ESS-SG	intohimossa
bongailla	V;PASS;PRS;PRF;NEG;IND	ei ole bongailtu
lättänä	ADJ;FRML-SG	lättänänä
ilmeetön	ADJ;FRML-PL	ilmeettöminä
ruoste	N;PSS-1;PSS-PL	ruosteemme
hautaantua	V;ACT;PRS;PRF;POS;COND;NOM-1;NOM-SG	olisin hautaantunut
kolkutella	V;ACT;PRS;PRF;NEG;IMP;NOM-2;NOM-PL	älkää olko kolkutelleet
asfalttipäällysteinen	ADJ;GEN-SG	asfalttipäällysteisen
syntesoitua	V;ACT;PRS;POS;IMP;NOM-2;NOM-SG	syntesoidu
intti	N;IN+ESS-SG	intissä
maastoutua	V;PASS;PRS;PRF;POS;COND	olisi maastouduttu
kolmilehtinen	ADJ;IN+ESS-PL	kolmilehtisissä
salolainen	ADJ;FRML-PL	salolaisina
psykomotorinen	ADJ;PSS-1;PSS-PL	psykomotorisemme
ohjauskykyinen	ADJ;PRT-PL	ohjauskykyisiä
luopua	V;PASS;PRS;NEG;COND	ei luovuttaisi
loksua	V;ACT;PST;PRF;NEG;IND;NOM-3;NOM-PL	eivät olleet loksuneet
lasitaide	N;TRANS-SG	lasitaiteeksi
leveälahkeinen	ADJ;IN+ALL-SG	leveälahkeiseen
epäaktiivinen	ADJ;PSS-2;PSS-PL	epäaktiivisenne
vinyyli	N;PSS-1;PSS-SG	vinyylini
vitsoa	V;ACT;PRS;PRF;NEG;POT;NOM-2;NOM-PL	ette liene vitsoneet
ketjuuntua	V;ACT;PRS;NEG;IND;NOM-1;NOM-PL	emme ketjuunnu
parafoida	V;ACT;PRS;PRF;NEG;IMP;NOM-3;NOM-PL	älkööt olko parafoineet
ristikuva	N;AT+ESS-PL	ristikuvilla
äkätä	V;PASS;PRS;NEG;IND	ei äkätä
usvainen	ADJ;GEN-PL	usvaisten
tepsiä	V;ACT;PRS;PRF;NEG;COND;NOM-3;NOM-PL	eivät olisi tepsineet
parikkalalainen	ADJ;PRIV-PL	parikkalalaisitta
tyräkkikirppa	N;PSS-2;PSS-SG	tyräkkikirppasi
reilata	V;ACT;PRS;NEG;IMP;NOM-1;NOM-PL	älkäämme reilatko
tunnistaja	N;FRML-PL	tunnistajina
koruommella	V;ACT;PRS;PRF;NEG;COND;NOM-2;NOM-PL	ette olisi koruommelleet
tulosperusteinen	ADJ;COM-PL	tulosperusteisine
rinofaryngiitti	N;IN+ABL-SG	rinofaryngiitista
fraasi	N;AT+ALL-PL	fraaseille
luopua	V;ACT;PRS;POS;IMP;NOM-3;NOM-SG	luopukoon
frakki	N;IN+ALL-PL	frakkeihin
liikkua	V;ACT;PRS;POS;IND;NOM-1;NOM-PL	liikumme
het	N;ACC-SG	het
jälkihypnoottinen	ADJ;PSS-2;PSS-SG	jälkihypnoottisesi
entistäjä	N;TRANS-PL	entistäjiksi
kreemi	N;PSS-1;PSS-SG	kreemini
ripsua	V;PASS;PRS;PRF;POS;IND	on ripsuttu
brasilialainen	ADJ;AT+ESS-PL	brasilialaisilla
ehjä	ADJ;COM-PL	ehjine
hautaantua	V;ACT;PRS;PRF;POS;POT;NOM-2;NOM-PL	lienette hautaantuneet
talousneuvos	N;IN+ALL-PL	talousneuvoksiin
sima	N;PSS-3	simansa
syöksyillä	V;ACT;PRS;NEG;POT;NOM-2;NOM-PL	ette syöksyille
piikivi	N;IN+ALL-SG	piikiveen
hinku	N;PRT-SG	hinkua
narkkari	N;ACC-PL	narkkarit
baraali	N;AT+ESS-SG	baraalilla
innoton	ADJ;AT+ALL-SG	innottomalle
totisempi	ADJ;AT+ALL-PL	totisemmille
asuurinsininen	ADJ;PSS-1;PSS-PL	asuurinsinisemme
saippuapuu	N;IN+ESS-PL	saippuapuissa
intohimo	N;AT+ALL-SG	intohimolle
punavihreä	ADJ;AT+ALL-SG	punavihreälle
salkopapu	N;FRML-SG	salkopapuna
antelias	ADJ;IN+ALL-PL	anteliaisiin
teroittaa	V;NFIN;4;PASS;PRT	teroittamista
lämmetä	V;ACT;PRS;POS;POT;NOM-3;NOM-SG	lämmennee
hautaantua	V;ACT;PRS;NEG;IND;NOM-2;NOM-PL	ette hautaannu
liftata	V;ACT;PRS;POS;IND;NOM-3;NOM-SG	liftaa
närvänä	N;ACC-SG	närvänä
haluttu	ADJ;TRANS-PL	halutuiksi
muodikas	ADJ;AT+ALL-SG	muodikkaalle
ataraktinen	ADJ;IN+ESS-SG	ataraktisessa
pornografinen	ADJ;GEN-PL	pornografisten
entistäjä	N;INS-PL	entistäjin
luodata	V;ACT;PRS;PRF;NEG;POT;NOM-1;NOM-PL	emme liene luodanneet
narkkari	N;GEN-PL	narkkarien
intti	N;GEN-PL	inttien
loksua	V;PASS;PRS;PRF;NEG;IND	ei ole loksuttu
pleonastinen	ADJ;PSS-1;PSS-PL	pleonastisemme
ilmeetön	ADJ;AT+ALL-PL	ilmeettömille
murehduttaa	V;ACT;PRS;PRF;NEG;IND;NOM-1;NOM-SG	en ole murehduttanut
herahtaa	V;ACT;PRS;PRF;NEG;POT;NOM-2;NOM-PL	ette liene herahtaneet
rinofaryngiitti	N;PSS-2;PSS-SG	rinofaryngiittisi
leveälahkeinen	ADJ;IN+ALL-PL	leveälahkeisiin
säihkyä	V;ACT;PRS;POS;IND;NOM-3;NOM-SG	säihkyy
upporikas	ADJ;GEN-PL	upporikkaiden
tahdoton	ADJ;FRML-PL	tahdottomina
puhkaista	V;ACT;PST;POS;IND;NOM-1;NOM-PL	puhkaisimme
vierto	N;IN+ABL-PL	vierroista
sormeton	ADJ;IN+ESS-SG	sormettomassa
huollettava	ADJ;AT+ESS-PL	huollettavilla
