unbung	V;V.PTCP;PRS	unbunging
platten	V;PST	plattened
disvalue	V;PST	disvalued
screenwrite	V;V.PTCP;PST	screenwritten
haunt	V;V.PTCP;PRS	haunting
misgive	V;PST	misgave
forbeat	V;V.PTCP;PRS	forbeating
harrumph	V;PST	harrumphed
zerg	V;PST	zerged
geneticize	V;V.PTCP;PST	geneticized
asswage	V;V.PTCP;PST	asswaged
poop	V;V.PTCP;PRS	pooping
lyophilise	V;PST	lyophilised
recapitalise	V;V.PTCP;PRS	recapitalising
gob	V;PST	gobbed
enamour	V;NFIN	enamour
block	V;NFIN	block
disenvowel	V;NFIN	disenvowel
unpick	V;V.PTCP;PRS	unpicking
regain	V;V.PTCP;PRS	regaining
unsaddle	V;V.PTCP;PST	unsaddled
deorphanize	V;PST	deorphanized
wok	V;PRS;NOM-3;NOM-SG	woks
highlight	V;NFIN	highlight
respect	V;NFIN	respect
suicide	V;PRS;NOM-3;NOM-SG	suicides
disauthorize	V;V.PTCP;PRS	disauthorizing
deconfigure	V;V.PTCP;PRS	deconfiguring
decitizenize	V;V.PTCP;PRS	decitizenizing
reed	V;V.PTCP;PST	reeded
outscorn	V;V.PTCP;PST	outscorned
levy	V;V.PTCP;PRS	levying
polite	V;NFIN	polite
gang	V;PRS;NOM-3;NOM-SG	gangs
contextualise	V;NFIN	contextualise
exit	V;PST	exited
kosherize	V;PRS;NOM-3;NOM-SG	kosherizes
billow	V;NFIN	billow
coin	V;V.PTCP;PST	coined
forfare	V;NFIN	forfare
pink	V;V.PTCP;PST	pinked
memorialise	V;NFIN	memorialise
circummure	V;NFIN	circummure
emendate	V;NFIN	emendate
becue	V;NFIN	becue
bemulce	V;PRS;NOM-3;NOM-SG	bemulces
vroom	V;PST	vroomed
analyze	V;V.PTCP;PST	analyzed
autograft	V;V.PTCP;PST	autografted
shritch	V;PST	shritched
superhumanize	V;PST	superhumanized
mystify	V;V.PTCP;PRS	mystifying
implunge	V;NFIN	implunge
disvouch	V;V.PTCP;PRS	disvouching
chamfer	V;NFIN	chamfer
forban	V;V.PTCP;PRS	forbanning
four-flush	V;V.PTCP;PRS	four-flushing
remain	V;V.PTCP;PRS	remaining
pamp	V;NFIN	pamp
forthput	V;V.PTCP;PRS	forthputting
frivol	V;PST	frivolled
inglobe	V;PRS;NOM-3;NOM-SG	inglobes
resynch	V;PRS;NOM-3;NOM-SG	resynchs
tongue-lash	V;PST	tongue-lashed
unpunctuate	V;NFIN	unpunctuate
peripheralize	V;NFIN	peripheralize
fancy	V;PRS;NOM-3;NOM-SG	fancies
renavigate	V;V.PTCP;PST	renavigated
hard-boil	V;V.PTCP;PST	hard-boiled
misground	V;V.PTCP;PRS	misgrounding
signorise	V;V.PTCP;PRS	signorising
vehiculate	V;NFIN	vehiculate
conceive	V;PRS;NOM-3;NOM-SG	conceives
fecundate	V;PST	fecundated
breadboard	V;PRS;NOM-3;NOM-SG	breadboards
bedole	V;PST	bedoled
afford	V;V.PTCP;PRS	affording
Velcro	V;NFIN	Velcro
scald	V;PST	scalded
match	V;V.PTCP;PRS	matching
paste	V;V.PTCP;PST	pasted
unqualify	V;NFIN	unqualify
insensate	V;NFIN	insensate
ensheath	V;V.PTCP;PST	ensheathed
pleach	V;PRS;NOM-3;NOM-SG	pleaches
dindle	V;PRS;NOM-3;NOM-SG	dindles
descramble	V;PRS;NOM-3;NOM-SG	descrambles
asswage	V;V.PTCP;PRS	asswaging
affile	V;V.PTCP;PRS	affiling
pelt	V;V.PTCP;PRS	pelting
delouse	V;V.PTCP;PST	deloused
thumb	V;PST	thumbed
bequote	V;PST	bequoted
uncork	V;PRS;NOM-3;NOM-SG	uncorks
par	V;V.PTCP;PST	parred
gunk	V;PST	gunked
curtain	V;V.PTCP;PST	curtained
brew	V;V.PTCP;PST	brewed
ret	V;PRS;NOM-3;NOM-SG	rets
aerosolize	V;V.PTCP;PST	aerosolized
autorotate	V;PRS;NOM-3;NOM-SG	autorotates
taste	V;PST	tasted
besit	V;PST	besat
subspecialize	V;V.PTCP;PST	subspecialized
cume	V;V.PTCP;PRS	cuming
beblister	V;V.PTCP;PRS	beblistering
impawn	V;V.PTCP;PST	impawned
copyread	V;PRS;NOM-3;NOM-SG	copyreads
recentre	V;V.PTCP;PRS	recentring
carjack	V;NFIN	carjack
enamour	V;V.PTCP;PST	enamoured
aquaplane	V;V.PTCP;PST	aquaplaned
skimp	V;PST	skimped
custom	V;PRS;NOM-3;NOM-SG	customs
indenize	V;PRS;NOM-3;NOM-SG	indenizes
enfranchize	V;PRS;NOM-3;NOM-SG	enfranchizes
reingest	V;PRS;NOM-3;NOM-SG	reingests
peripheralize	V;PRS;NOM-3;NOM-SG	peripheralizes
misgrade	V;PST	misgraded
hypertextualize	V;PST	hypertextualized
hearken	V;V.PTCP;PST	hearkened
gelatinize	V;NFIN	gelatinize
gimlet	V;NFIN	gimlet
beshroud	V;NFIN	beshroud
uphaul	V;PST	uphauled
upwell	V;PST	upwelled
domineer	V;PST	domineered
nutcrack	V;NFIN	nutcrack
reaccredit	V;V.PTCP;PST	reaccredited
withstay	V;PST	withstayed
unbid	V;V.PTCP;PRS	unbidding
stridulate	V;NFIN	stridulate
omnify	V;PRS;NOM-3;NOM-SG	omnifies
tone	V;V.PTCP;PST	toned
prison	V;V.PTCP;PST	prisoned
teamkill	V;PST	teamkilled
envermeil	V;NFIN	envermeil
taper	V;PRS;NOM-3;NOM-SG	tapers
raff	V;V.PTCP;PRS	raffing
blat	V;PST	blatted
hurkle	V;PST	hurkled
blimp	V;V.PTCP;PST	blimped
grasp	V;PRS;NOM-3;NOM-SG	grasps
cheapen	V;NFIN	cheapen
dere	V;NFIN	dere
berm	V;PRS;NOM-3;NOM-SG	berms
eve	V;NFIN	eve
re-shoot	V;PST	re-shot
becover	V;V.PTCP;PST	becovered
belimb	V;PRS;NOM-3;NOM-SG	belimbs
carjack	V;V.PTCP;PRS	carjacking
splice	V;V.PTCP;PST	spliced
right-click	V;PST	right-clicked
slambang	V;PST	slambanged
overinflate	V;V.PTCP;PST	overinflated
chop	V;V.PTCP;PST	chopped
list	V;PST	list
banhammer	V;NFIN	banhammer
crosspost	V;PRS;NOM-3;NOM-SG	crossposts
suspend	V;V.PTCP;PRS	suspending
autocorrect	V;NFIN	autocorrect
refurbish	V;V.PTCP;PST	refurbished
cudgel	V;PRS;NOM-3;NOM-SG	cudgels
piggle	V;V.PTCP;PST	piggled
rehide	V;PRS;NOM-3;NOM-SG	rehides
antagonise	V;PRS;NOM-3;NOM-SG	antagonises
subselect	V;PST	subselected
imbarn	V;V.PTCP;PST	imbarned
carbonatize	V;PRS;NOM-3;NOM-SG	carbonatizes
gork	V;V.PTCP;PRS	gorking
minge	V;PRS;NOM-3;NOM-SG	minges
buycott	V;V.PTCP;PRS	buycotting
kalsomine	V;NFIN	kalsomine
autofit	V;V.PTCP;PST	autofitted
paum	V;PST	paumed
berhyme	V;V.PTCP;PRS	berhyming
heterograft	V;PRS;NOM-3;NOM-SG	heterografts
lixiviate	V;PST	lixiviated
curvet	V;NFIN	curvet
hem	V;PST	hemmed
parameterise	V;V.PTCP;PRS	parameterising
copay	V;V.PTCP;PRS	copaying
kit	V;PRS;NOM-3;NOM-SG	kits
cerebrate	V;V.PTCP;PRS	cerebrating
ram-raid	V;PST	ram-raided
gibbet	V;V.PTCP;PST	gibbetted
slingshot	V;V.PTCP;PRS	slingshotting
tölt	V;NFIN	tölt
spall	V;V.PTCP;PRS	spalling
pervert	V;PST	perverted
untangle	V;V.PTCP;PRS	untangling
scarify	V;PST	scarified
cock	V;PRS;NOM-3;NOM-SG	cocks
cure	V;V.PTCP;PST	cured
reinvestigate	V;PRS;NOM-3;NOM-SG	reinvestigates
submodify	V;NFIN	submodify
ump	V;PST	umped
unsaddle	V;V.PTCP;PRS	unsaddling
stoicize	V;PRS;NOM-3;NOM-SG	stoicizes
tamper	V;PRS;NOM-3;NOM-SG	tampers
assonate	V;V.PTCP;PRS	assonating
interlope	V;V.PTCP;PRS	interloping
detraditionalise	V;PST	detraditionalised
enwind	V;PRS;NOM-3;NOM-SG	enwinds
overlap	V;NFIN	overlap
perfuse	V;V.PTCP;PST	perfused
stoop	V;PRS;NOM-3;NOM-SG	stoops
migrate	V;V.PTCP;PRS	migrating
cherrypick	V;NFIN	cherrypick
preprovide	V;V.PTCP;PST	preprovided
nip	V;V.PTCP;PRS	nipping
crosscontaminate	V;PST	crosscontaminated
unground	V;V.PTCP;PST	ungrounded
bewarm	V;NFIN	bewarm
becast	V;PRS;NOM-3;NOM-SG	becasts
journey	V;NFIN	journey
syllabificate	V;NFIN	syllabificate
loathe	V;V.PTCP;PST	loathed
psychoanalyze	V;NFIN	psychoanalyze
jazz	V;PRS;NOM-3;NOM-SG	jazzes
manuscribe	V;PST	manuscribed
oil	V;V.PTCP;PST	oiled
immune	V;V.PTCP;PRS	immuning
mine	V;V.PTCP;PRS	mining
stoicize	V;PST	stoicized
slambang	V;PRS;NOM-3;NOM-SG	slambangs
acceed	V;PST	acceeded
succuss	V;V.PTCP;PRS	succussing
countersteer	V;NFIN	countersteer
depauperate	V;PST	depauperated
macadam	V;V.PTCP;PRS	macadamming
minge	V;V.PTCP;PST	minged
miscarry	V;PST	miscarried
unemploy	V;V.PTCP;PRS	unemploying
bite	V;V.PTCP;PRS	biting
render	V;PST	rendered
individuate	V;PST	individuated
satirize	V;V.PTCP;PST	satirized
replunge	V;V.PTCP;PST	replunged
overbalance	V;PRS;NOM-3;NOM-SG	overbalances
parbreak	V;V.PTCP;PST	parbreaked
bowel	V;V.PTCP;PRS	bowelling
unpick	V;NFIN	unpick
deasphalt	V;V.PTCP;PST	deasphalted
befriend	V;PST	befriended
submit	V;V.PTCP;PST	submitted
shit	V;V.PTCP;PST	shit
unheed	V;V.PTCP;PRS	unheeding
grave	V;PST	grove
unfool	V;V.PTCP;PST	unfooled
outshow	V;V.PTCP;PRS	outshowing
overinflate	V;PST	overinflated
poop	V;PST	pooped
lasso	V;V.PTCP;PST	lassoed
retouch	V;PRS;NOM-3;NOM-SG	retouches
wair	V;PRS;NOM-3;NOM-SG	wairs
mozy	V;NFIN	mozy
swattle	V;PST	swattled
soak	V;V.PTCP;PRS	soaking
disheart	V;V.PTCP;PRS	dishearting
assaile	V;PST	assailed
depacketize	V;NFIN	depacketize
gouge	V;NFIN	gouge
fold	V;PST	folded
uncentury	V;V.PTCP;PST	uncenturied
de-humanise	V;PST	de-humanised
conglaciate	V;V.PTCP;PST	conglaciated
presentiate	V;V.PTCP;PST	presentiated
begive	V;NFIN	begive
chop	V;PST	chopped
toe	V;PST	toed
hothouse	V;NFIN	hothouse
collodionize	V;NFIN	collodionize
excarnificate	V;PRS;NOM-3;NOM-SG	excarnificates
hiddle	V;V.PTCP;PST	hiddled
bewrinkle	V;NFIN	bewrinkle
underrotate	V;NFIN	underrotate
suffragate	V;V.PTCP;PRS	suffragating
brake	V;PRS;NOM-3;NOM-SG	brakes
block	V;V.PTCP;PST	blocked
finesse	V;PST	finessed
divertise	V;V.PTCP;PST	divertised
recapitulate	V;V.PTCP;PRS	recapitulating
amortize	V;V.PTCP;PRS	amortizing
upwell	V;NFIN	upwell
searce	V;PST	searced
inglobe	V;V.PTCP;PRS	inglobing
floss	V;V.PTCP;PST	flossed
wage	V;PRS;NOM-3;NOM-SG	wages
shortcut	V;PST	shortcutted
rasterize	V;V.PTCP;PST	rasterized
renominate	V;V.PTCP;PRS	renominating
overcriticize	V;V.PTCP;PST	overcriticized
tin	V;NFIN	tin
emprove	V;NFIN	emprove
scrab	V;PRS;NOM-3;NOM-SG	scrabs
block	V;V.PTCP;PRS	blocking
handplant	V;NFIN	handplant
predigest	V;V.PTCP;PRS	predigesting
erogate	V;PRS;NOM-3;NOM-SG	erogates
absent	V;V.PTCP;PRS	absenting
swattle	V;NFIN	swattle
parch	V;V.PTCP;PRS	parching
sporterize	V;PST	sporterized
secret	V;PRS;NOM-3;NOM-SG	secrets
bonnet	V;NFIN	bonnet
posit	V;V.PTCP;PST	posited
sparkle	V;V.PTCP;PST	sparkled
unmatch	V;PST	unmatched
untongue	V;V.PTCP;PST	untongued
ratoon	V;PST	ratooned
officialize	V;PRS;NOM-3;NOM-SG	officializes
